@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_27_51.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_27_51.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:55:56"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5435913236046915
@ Q2 %le 0.6106992661986484
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
               MQEAE20         1225.8031848                    1     -0.2516547043413                  nan                  nan           17.6531557                  nan
               MQD3E18         1265.0148465                    1       1.421969988394                  nan                  nan            18.312772                  nan
               MQEAE22         1301.4735906                    1        0.24668057392                  nan                  nan           18.7764199                  nan
               MQEAE23         1350.1175975                    1      0.1104152408057                  nan                  nan           19.5842239                  nan
                 MQI6E         1404.3012987                    1      0.1132403832771                  nan                  nan           20.2018289                  nan
                 MQI5E         1418.7440064                    1       1.101230924012                  nan                  nan           20.2546404                  nan
                 MQI4E         1424.1361014                    1      0.7012264146323                  nan                  nan           20.2734103                  nan
                MQX2RE         1494.6206604                    1      0.6944829290645                  nan                  nan           21.2341795                  nan
                 MQM2E         1564.3492168                    1     0.08434005885311                  nan                  nan           22.0286912                  nan
                 MQM7E         1608.8759522                    1       1.698526521236                  nan                  nan           22.6624348                  nan
               MQD3E21         1671.2575666                    1       2.279350263682                  nan                  nan           23.4501631                  nan
               MQEAE27         1710.4692283                    1     -0.7083795231366                  nan                  nan           24.1097794                  nan
               MQD3E23         1746.9279724                    1      -1.598839862631                  nan                  nan           24.5734273                  nan
               MQEAE29         1786.1396341                    1     -0.2218296095701                  nan                  nan           25.2330437                  nan
               MQEAE30          1813.166033                    1      0.5300303449475                  nan                  nan           25.5485039                  nan
              MQTAFOE1         1861.1278611                    1     -0.5972137741621                  nan                  nan           26.2818318                  nan
              MQTAFOE2         1905.3942301                    1      0.5989225394197                  nan                  nan           26.7136413                  nan
               MQEAE32         1980.3824571                    1      0.7973904578789                  nan                  nan           27.7624294                  nan
               MQD3E29         2065.4852081                    1      0.1910711288007                  nan                  nan           29.0338813                  nan
               MQEAE35         2104.6968698                    1       -0.35312198612                  nan                  nan           29.6934976                  nan
               MQR2ORE         2203.8099939                    1      -1.241556114382                  nan                  nan           30.8555494                  nan
               MQDROE5         2288.3421939                    1       0.297242133984                  nan                  nan           32.0959819                  nan
               MQEAE39         2465.4769137                    1      0.1562867610484                  nan                  nan           34.4742177                  nan
               MQD3E33         2501.9356578                    1      0.6914544345923                  nan                  nan           34.9378656                  nan
               MQEAE41         2541.1473195                    1       0.446663045998                  nan                  nan           35.5974819                  nan
              MQTAOTE1         2616.1355465                    1     0.08268168822356                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9645532987494                  nan                  nan           37.0780795                  nan
               MQEAE44         2735.3901425                    1       0.471704453848                  nan                  nan           38.1268676                  nan
               MQEAE45         2784.0341494                    1      0.3121759867542                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.160680746323                  nan                  nan           39.9097482                  nan
               MQLA2RE         2920.9780873                    1        1.52670103977                  nan                  nan           41.0885679                  nan
               MQLB8RE         2942.8131119                    1      0.5372794025073                  nan                  nan           41.6299859                  nan
               MQLB1RE         2960.9918734                    1     -0.4139152229438                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8452717370435                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.372738150175                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.5873922829415                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2613136197099                  nan                  nan           43.3550008                  nan
