@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_30_21.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_30_21.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:58:16"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5440298346613024
@ Q2 %le 0.6077041672656596
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
               MQEAE29         1786.1396341                    1     -0.2134912228426                  nan                  nan           25.2330437                  nan
               MQEAE30          1813.166033                    1      0.5087906533558                  nan                  nan           25.5485039                  nan
              MQTAFOE1         1861.1278611                    1     -0.6273057938735                  nan                  nan           26.2818318                  nan
              MQTAFOE2         1905.3942301                    1      0.6144359096298                  nan                  nan           26.7136413                  nan
               MQEAE32         1980.3824571                    1      0.7855192856678                  nan                  nan           27.7624294                  nan
               MQD3E29         2065.4852081                    1       0.204335551192                  nan                  nan           29.0338813                  nan
               MQEAE35         2104.6968698                    1     -0.3690506516581                  nan                  nan           29.6934976                  nan
               MQDROE5         2288.3421939                    1      0.2794360095829                  nan                  nan           32.0959819                  nan
               MQEAE37         2389.8065079                    1      0.6677437137069                  nan                  nan           33.3509534                  nan
               MQD3E31          2426.265252                    1       28.91399602681                  nan                  nan           33.8146013                  nan
               MQD3E33         2501.9356578                    1      0.7020363823662                  nan                  nan           34.9378656                  nan
              MQTAOTE1         2616.1355465                    1     0.08667567841466                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9805458213607                  nan                  nan           37.0780795                  nan
               MQEAE44         2735.3901425                    1      0.4831066252876                  nan                  nan           38.1268676                  nan
               MQEAE45         2784.0341494                    1      0.3312398456594                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.153671541046                  nan                  nan           39.9097482                  nan
               MQLA2RE         2920.9780873                    1       1.540138192621                  nan                  nan           41.0885679                  nan
               MQLB8RE         2942.8131119                    1      0.5166700395468                  nan                  nan           41.6299859                  nan
               MQLB1RE         2960.9918734                    1     -0.4277756996658                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8771100974737                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.387852162356                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.6019462248122                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2591310245342                  nan                  nan           43.3550008                  nan
