@ Measure_optics:version %s "0.2.0"
@ Command %s "/usr/bin/python2 '/home/akoval/work_local/git/Beta-Beat.src/measure_optics.py' '--model' 'model/' '--accel' 'skekb' '--files' 'output/harmonic_output/HER_2019_05_20_18_21_34.sdds' '--output' 'output/phase_output/HER_2019_05_20_18_21_34.sdds/'"
@ CWD %s "/home/akoval/work_local/git/SKEKB_Kmod"
@ Date %s "14. June 2019, 13:53:20"
@ Model_directory %s "model/"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ Q1 %le 0.5437808804848574
@ Q2 %le 0.6115570461001769
@ FILENAME %s "getCOy.out"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL               DELTAY
$                   %s                  %le                   %d                  %le                  %le                  %le                  %le                  %le
               MQEAE35         2104.6968698                    1     -0.3212768387091                  nan                  nan           29.6934976                  nan
               MQR2ORE         2203.8099939                    1      -1.162044657704                  nan                  nan           30.8555494                  nan
               MQDROE5         2288.3421939                    1       0.296084862113                  nan                  nan           32.0959819                  nan
               MQEAE37         2389.8065079                    1      0.6130654091582                  nan                  nan           33.3509534                  nan
               MQD3E31          2426.265252                    1       30.01477813529                  nan                  nan           33.8146013                  nan
               MQEAE39         2465.4769137                    1      0.1978285769585                  nan                  nan           34.4742177                  nan
               MQD3E33         2501.9356578                    1      0.6851189295898                  nan                  nan           34.9378656                  nan
               MQEAE41         2541.1473195                    1      0.4483036026263                  nan                  nan           35.5974819                  nan
              MQTAOTE1         2616.1355465                    1     0.08664854074663                  nan                  nan             36.64627                  nan
              MQTAOTE2         2660.4019155                    1      0.9617961535768                  nan                  nan           37.0780795                  nan
               MQEAE44         2735.3901425                    1      0.4484900564282                  nan                  nan           38.1268676                  nan
               MQEAE45         2784.0341494                    1      0.2729264649484                  nan                  nan           38.9346716                  nan
               MQD3E40           2850.27221                    1      -1.116924077714                  nan                  nan           39.9097482                  nan
               MQLA2RE         2920.9780873                    1       1.517315635343                  nan                  nan           41.0885679                  nan
               MQLB8RE         2942.8131119                    1      0.6031491354177                  nan                  nan           41.6299859                  nan
               MQLB1RE         2960.9918734                    1     -0.4276682710399                  nan                  nan           42.3540933                  nan
               MQLC7RE         2989.1433603                    1      0.8585797249375                  nan                  nan            42.854773                  nan
               MQLC3RE         3003.3799331                    1      -1.330357950625                  nan                  nan           43.3284036                  nan
                MQC2RE         3013.8146988                    1     -0.6282874805837                  nan                  nan           43.3540103                  nan
                MQC1RE         3015.7846995                    1      0.2372906994954                  nan                  nan           43.3550008                  nan
